country,item,element,unit,food_2014,food_2019
Viet Nam,Olive Oil,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Viet Nam,Olives (including preserved),FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Viet Nam,Onions,FoodFood,1000 tonnes1000 tonnes,315000000.0,418000000.0
Viet Nam,"Oranges, Mandarines",FoodFood,1000 tonnes1000 tonnes,557000000.0,950000000.0
Viet Nam,Palm Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Viet Nam,Palmkernel Oil,FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
Viet Nam,Peas,FoodFood,1000 tonnes1000 tonnes,0.0,1000000.0
Viet Nam,Pelagic Fish,FoodFood,1000 tonnes1000 tonnes,155060000.0,218130000.0
Viet Nam,Pepper,FoodFood,1000 tonnes1000 tonnes,1000000.0,4000000.0
Viet Nam,Pigmeat,FoodFood,1000 tonnes1000 tonnes,3215000000.0,3686000000.0
Viet Nam,Pimento,FoodFood,1000 tonnes1000 tonnes,94000000.0,98000000.0
Viet Nam,Pineapples and products,FoodFood,1000 tonnes1000 tonnes,517000000.0,620000000.0
Viet Nam,Potatoes and products,FoodFood,1000 tonnes1000 tonnes,382000000.0,387000000.0
Viet Nam,Poultry Meat,FoodFood,1000 tonnes1000 tonnes,1016000000.0,1262000000.0
Viet Nam,"Pulses, Other and products",FoodFood,1000 tonnes1000 tonnes,119000000.0,149000000.0
Viet Nam,Rape and Mustard Oil,FoodFood,1000 tonnes1000 tonnes,3000000.0,3000000.0
Viet Nam,Rape and Mustardseed,FoodFood,1000 tonnes1000 tonnes,12000000.0,1000000.0
Viet Nam,Rice and products,FoodFood,1000 tonnes1000 tonnes,20670000000.0,20533000000.0
Viet Nam,Ricebran Oil,FoodFood,1000 tonnes1000 tonnes,10000000.0,11000000.0
Viet Nam,"Roots, Other",Food,1000 tonnes,0.0,0.0
Viet Nam,Rye and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Viet Nam,Sesameseed Oil,FoodFood,1000 tonnes1000 tonnes,4000000.0,3000000.0
Viet Nam,Sorghum and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Viet Nam,Soyabean Oil,FoodFood,1000 tonnes1000 tonnes,238000000.0,265000000.0
Viet Nam,Soyabeans,FoodFood,1000 tonnes1000 tonnes,437000000.0,561000000.0
Viet Nam,"Spices, Other",FoodFood,1000 tonnes1000 tonnes,15000000.0,11000000.0
Viet Nam,Sugar (Raw Equivalent),FoodFood,1000 tonnes1000 tonnes,898000000.0,970000000.0
Viet Nam,Sugar cane,FoodFood,1000 tonnes1000 tonnes,1586000000.0,823000000.0
Viet Nam,Sunflower seed,FoodFood,1000 tonnes1000 tonnes,0.0,2000000.0
Viet Nam,Sunflowerseed Oil,FoodFood,1000 tonnes1000 tonnes,1000000.0,5000000.0
Viet Nam,Sweet potatoes,FoodFood,1000 tonnes1000 tonnes,480000000.0,452000000.0
Viet Nam,"Sweeteners, Other",FoodFood,1000 tonnes1000 tonnes,88000000.0,191000000.0
Viet Nam,Tea (including mate),FoodFood,1000 tonnes1000 tonnes,80000000.0,110000000.0
Viet Nam,Tomatoes and products,FoodFood,1000 tonnes1000 tonnes,7000000.0,23000000.0
Viet Nam,"Vegetables, other",FoodFood,1000 tonnes1000 tonnes,13636000000.0,16175000000.0
Viet Nam,Wheat and products,FoodFood,1000 tonnes1000 tonnes,1241000000.0,1412000000.0
Viet Nam,Wine,FoodFood,1000 tonnes1000 tonnes,9000000.0,13000000.0
Yemen,Apples and products,FoodFood,1000 tonnes1000 tonnes,24000000.0,17000000.0
Yemen,"Aquatic Animals, Others",FoodFood,1000 tonnes1000 tonnes,20000.0,20000.0
Yemen,Aquatic Plants,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,Bananas,FoodFood,1000 tonnes1000 tonnes,83000000.0,65000000.0
Yemen,Barley and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,Beans,FoodFood,1000 tonnes1000 tonnes,28000000.0,20000000.0
Yemen,Beer,FoodFood,1000 tonnes1000 tonnes,10000000.0,8000000.0
Yemen,"Beverages, Alcoholic",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,"Beverages, Fermented",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,Bovine Meat,FoodFood,1000 tonnes1000 tonnes,103000000.0,71000000.0
Yemen,"Butter, Ghee",FoodFood,1000 tonnes1000 tonnes,3000000.0,1000000.0
Yemen,Cephalopods,FoodFood,1000 tonnes1000 tonnes,120000.0,140000.0
Yemen,"Cereals, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,"Citrus, Other",FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
Yemen,Cloves,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,Cocoa Beans and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,Coconut Oil,FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
Yemen,Coconuts - Incl Copra,FoodFood,1000 tonnes1000 tonnes,2000000.0,2000000.0
Yemen,Coffee and products,FoodFood,1000 tonnes1000 tonnes,16000000.0,12000000.0
Yemen,Cottonseed Oil,FoodFood,1000 tonnes1000 tonnes,2000000.0,1000000.0
Yemen,Cream,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,Crustaceans,FoodFood,1000 tonnes1000 tonnes,100000.0,40000.0
Yemen,Dates,FoodFood,1000 tonnes1000 tonnes,81000000.0,96000000.0
Yemen,Demersal Fish,FoodFood,1000 tonnes1000 tonnes,36340000.0,14280000.0
Yemen,Eggs,FoodFood,1000 tonnes1000 tonnes,52000000.0,44000000.0
Yemen,"Fats, Animals, Raw",FoodFood,1000 tonnes1000 tonnes,12000000.0,10000000.0
Yemen,"Fish, Body Oil",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,"Fish, Liver Oil",FoodFood,1000 tonnes1000 tonnes,10000.0,10000.0
Yemen,Freshwater Fish,FoodFood,1000 tonnes1000 tonnes,190000.0,0.0
Yemen,"Fruits, other",FoodFood,1000 tonnes1000 tonnes,398000000.0,401000000.0
Yemen,Grapefruit and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,Grapes and products (excl wine),FoodFood,1000 tonnes1000 tonnes,135000000.0,120000000.0
Yemen,Groundnut Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,Groundnuts,FoodFood,1000 tonnes1000 tonnes,10000000.0,7000000.0
Yemen,Honey,FoodFood,1000 tonnes1000 tonnes,0.0,2000000.0
Yemen,Infant food,FoodFood,1000 tonnes1000 tonnes,3000000.0,3000000.0
Yemen,"Lemons, Limes and products",FoodFood,1000 tonnes1000 tonnes,23000000.0,26000000.0
Yemen,Maize Germ Oil,FoodFood,1000 tonnes1000 tonnes,3000000.0,2000000.0
Yemen,Maize and products,FoodFood,1000 tonnes1000 tonnes,498000000.0,463000000.0
Yemen,"Meat, Other",FoodFood,1000 tonnes1000 tonnes,3000000.0,3000000.0
Yemen,Milk - Excluding Butter,FoodFood,1000 tonnes1000 tonnes,354000000.0,295000000.0
Yemen,Millet and products,FoodFood,1000 tonnes1000 tonnes,77000000.0,47000000.0
Yemen,Miscellaneous,FoodFood,1000 tonnes1000 tonnes,53000000.0,51000000.0
Yemen,"Molluscs, Other",FoodFood,1000 tonnes1000 tonnes,110000.0,60000.0
Yemen,Mutton & Goat Meat,FoodFood,1000 tonnes1000 tonnes,130000000.0,119000000.0
Yemen,Nuts and products,FoodFood,1000 tonnes1000 tonnes,12000000.0,11000000.0
Yemen,Oats,FoodFood,1000 tonnes1000 tonnes,2000000.0,1000000.0
Yemen,"Offals, Edible",FoodFood,1000 tonnes1000 tonnes,39000000.0,33000000.0
Yemen,"Oilcrops Oil, Other",FoodFood,1000 tonnes1000 tonnes,3000000.0,13000000.0
Yemen,"Oilcrops, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,Olive Oil,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Yemen,Olives (including preserved),FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Yemen,Onions,FoodFood,1000 tonnes1000 tonnes,152000000.0,140000000.0
Yemen,"Oranges, Mandarines",FoodFood,1000 tonnes1000 tonnes,152000000.0,138000000.0
Yemen,Palm Oil,FoodFood,1000 tonnes1000 tonnes,150000000.0,152000000.0
Yemen,Palmkernel Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,Peas,FoodFood,1000 tonnes1000 tonnes,4000000.0,4000000.0
Yemen,Pelagic Fish,FoodFood,1000 tonnes1000 tonnes,104090000.0,73730000.0
Yemen,Pepper,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Yemen,Pigmeat,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,Pimento,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,Pineapples and products,FoodFood,1000 tonnes1000 tonnes,23000000.0,11000000.0
Yemen,Potatoes and products,FoodFood,1000 tonnes1000 tonnes,264000000.0,179000000.0
Yemen,Poultry Meat,FoodFood,1000 tonnes1000 tonnes,261000000.0,352000000.0
Yemen,"Pulses, Other and products",FoodFood,1000 tonnes1000 tonnes,133000000.0,102000000.0
Yemen,Rape and Mustard Oil,FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
Yemen,Rape and Mustardseed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,Rice and products,FoodFood,1000 tonnes1000 tonnes,515000000.0,834000000.0
Yemen,Ricebran Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,"Roots, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,Rye and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,Sesame seed,FoodFood,1000 tonnes1000 tonnes,11000000.0,7000000.0
Yemen,Sesameseed Oil,FoodFood,1000 tonnes1000 tonnes,11000000.0,7000000.0
Yemen,Sorghum and products,FoodFood,1000 tonnes1000 tonnes,341000000.0,211000000.0
Yemen,Soyabean Oil,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Yemen,Soyabeans,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,"Spices, Other",FoodFood,1000 tonnes1000 tonnes,17000000.0,11000000.0
Yemen,Sugar (Raw Equivalent),FoodFood,1000 tonnes1000 tonnes,586000000.0,710000000.0
Yemen,Sugar cane,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,Sunflower seed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,Sunflowerseed Oil,FoodFood,1000 tonnes1000 tonnes,4000000.0,11000000.0
Yemen,Sweet potatoes,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Yemen,"Sweeteners, Other",FoodFood,1000 tonnes1000 tonnes,167000000.0,44000000.0
Yemen,Tea (including mate),FoodFood,1000 tonnes1000 tonnes,13000000.0,10000000.0
Yemen,Tomatoes and products,FoodFood,1000 tonnes1000 tonnes,229000000.0,172000000.0
Yemen,"Vegetables, other",FoodFood,1000 tonnes1000 tonnes,324000000.0,297000000.0
Yemen,Wheat and products,FoodFood,1000 tonnes1000 tonnes,3037000000.0,3361000000.0
Yemen,Wine,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Apples and products,FoodFood,1000 tonnes1000 tonnes,28000000.0,7000000.0
Zambia,"Aquatic Animals, Others",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Aquatic Plants,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Bananas,FoodFood,1000 tonnes1000 tonnes,3000000.0,5000000.0
Zambia,Barley and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Beans,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Beer,FoodFood,1000 tonnes1000 tonnes,355000000.0,350000000.0
Zambia,"Beverages, Alcoholic",FoodFood,1000 tonnes1000 tonnes,5000000.0,6000000.0
Zambia,"Beverages, Fermented",FoodFood,1000 tonnes1000 tonnes,304000000.0,305000000.0
Zambia,Bovine Meat,FoodFood,1000 tonnes1000 tonnes,182000000.0,212000000.0
Zambia,"Butter, Ghee",FoodFood,1000 tonnes1000 tonnes,1000000.0,2000000.0
Zambia,Cassava and products,FoodFood,1000 tonnes1000 tonnes,850000000.0,2095000000.0
Zambia,Cephalopods,FoodFood,1000 tonnes1000 tonnes,10000.0,20000.0
Zambia,"Cereals, Other",FoodFood,1000 tonnes1000 tonnes,0.0,12000000.0
Zambia,"Citrus, Other",FoodFood,1000 tonnes1000 tonnes,1000000.0,2000000.0
Zambia,Cocoa Beans and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Coconut Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Coconuts - Incl Copra,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Coffee and products,FoodFood,1000 tonnes1000 tonnes,7000000.0,5000000.0
Zambia,Cottonseed Oil,FoodFood,1000 tonnes1000 tonnes,11000000.0,13000000.0
Zambia,Cream,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Crustaceans,FoodFood,1000 tonnes1000 tonnes,190000.0,100000.0
Zambia,Dates,FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
Zambia,Demersal Fish,FoodFood,1000 tonnes1000 tonnes,340000.0,390000.0
Zambia,Eggs,FoodFood,1000 tonnes1000 tonnes,53000000.0,47000000.0
Zambia,"Fats, Animals, Raw",FoodFood,1000 tonnes1000 tonnes,8000000.0,8000000.0
Zambia,"Fish, Body Oil",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,"Fish, Liver Oil",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Freshwater Fish,FoodFood,1000 tonnes1000 tonnes,112380000.0,129860000.00000001
Zambia,"Fruits, other",FoodFood,1000 tonnes1000 tonnes,99000000.0,102000000.0
Zambia,Grapefruit and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Grapes and products (excl wine),FoodFood,1000 tonnes1000 tonnes,1000000.0,7000000.0
Zambia,Groundnut Oil,FoodFood,1000 tonnes1000 tonnes,5000000.0,5000000.0
Zambia,Groundnuts,FoodFood,1000 tonnes1000 tonnes,110000000.0,152000000.0
Zambia,Honey,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Infant food,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Zambia,"Lemons, Limes and products",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Maize Germ Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Maize and products,FoodFood,1000 tonnes1000 tonnes,2151000000.0,2312000000.0
Zambia,"Marine Fish, Other",FoodFood,1000 tonnes1000 tonnes,8270000.0,890000.0
Zambia,"Meat, Other",FoodFood,1000 tonnes1000 tonnes,41000000.0,41000000.0
Zambia,Milk - Excluding Butter,FoodFood,1000 tonnes1000 tonnes,112000000.0,132000000.0
Zambia,Millet and products,FoodFood,1000 tonnes1000 tonnes,10000000.0,7000000.0
Zambia,Miscellaneous,FoodFood,1000 tonnes1000 tonnes,10000000.0,23000000.0
Zambia,"Molluscs, Other",FoodFood,1000 tonnes1000 tonnes,130000.0,80000.0
Zambia,Mutton & Goat Meat,FoodFood,1000 tonnes1000 tonnes,10000000.0,11000000.0
Zambia,Nuts and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Oats,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Zambia,"Offals, Edible",FoodFood,1000 tonnes1000 tonnes,34000000.0,32000000.0
Zambia,"Oilcrops Oil, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Olive Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Olives (including preserved),FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Onions,FoodFood,1000 tonnes1000 tonnes,44000000.0,41000000.0
Zambia,"Oranges, Mandarines",FoodFood,1000 tonnes1000 tonnes,17000000.0,10000000.0
Zambia,Palm Oil,FoodFood,1000 tonnes1000 tonnes,38000000.0,44000000.0
Zambia,Palmkernel Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Peas,FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
Zambia,Pelagic Fish,FoodFood,1000 tonnes1000 tonnes,41460000.0,71730000.0
Zambia,Pepper,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Pigmeat,FoodFood,1000 tonnes1000 tonnes,33000000.0,35000000.0
Zambia,Pimento,FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
Zambia,Pineapples and products,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Zambia,Plantains,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Potatoes and products,FoodFood,1000 tonnes1000 tonnes,33000000.0,45000000.0
Zambia,Poultry Meat,FoodFood,1000 tonnes1000 tonnes,51000000.0,65000000.0
Zambia,"Pulses, Other and products",FoodFood,1000 tonnes1000 tonnes,26000000.0,24000000.0
Zambia,Rape and Mustard Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Rape and Mustardseed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Rice and products,FoodFood,1000 tonnes1000 tonnes,46000000.0,52000000.0
Zambia,Ricebran Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,"Roots, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Rye and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Sesame seed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Sesameseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Sorghum and products,FoodFood,1000 tonnes1000 tonnes,7000000.0,4000000.0
Zambia,Soyabean Oil,FoodFood,1000 tonnes1000 tonnes,27000000.0,53000000.0
Zambia,Soyabeans,FoodFood,1000 tonnes1000 tonnes,60000000.0,104000000.0
Zambia,"Spices, Other",FoodFood,1000 tonnes1000 tonnes,4000000.0,3000000.0
Zambia,Sugar (Raw Equivalent),FoodFood,1000 tonnes1000 tonnes,187000000.0,212000000.0
Zambia,Sugar cane,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zambia,Sunflower seed,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Zambia,Sunflowerseed Oil,FoodFood,1000 tonnes1000 tonnes,6000000.0,20000000.0
Zambia,Sweet potatoes,FoodFood,1000 tonnes1000 tonnes,151000000.0,175000000.0
Zambia,"Sweeteners, Other",FoodFood,1000 tonnes1000 tonnes,22000000.0,19000000.0
Zambia,Tea (including mate),FoodFood,1000 tonnes1000 tonnes,2000000.0,2000000.0
Zambia,Tomatoes and products,FoodFood,1000 tonnes1000 tonnes,25000000.0,25000000.0
Zambia,"Vegetables, other",FoodFood,1000 tonnes1000 tonnes,324000000.0,368000000.0
Zambia,Wheat and products,FoodFood,1000 tonnes1000 tonnes,87000000.0,139000000.0
Zambia,Wine,FoodFood,1000 tonnes1000 tonnes,0.0,3000000.0
Zimbabwe,Apples and products,FoodFood,1000 tonnes1000 tonnes,19000000.0,7000000.0
Zimbabwe,"Aquatic Animals, Others",FoodFood,1000 tonnes1000 tonnes,10000.0,0.0
Zimbabwe,Aquatic Plants,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Bananas,FoodFood,1000 tonnes1000 tonnes,137000000.0,123000000.0
Zimbabwe,Barley and products,FoodFood,1000 tonnes1000 tonnes,3000000.0,5000000.0
Zimbabwe,Beans,FoodFood,1000 tonnes1000 tonnes,10000000.0,12000000.0
Zimbabwe,Beer,FoodFood,1000 tonnes1000 tonnes,259000000.0,230000000.0
Zimbabwe,"Beverages, Alcoholic",FoodFood,1000 tonnes1000 tonnes,59000000.0,57000000.0
Zimbabwe,"Beverages, Fermented",FoodFood,1000 tonnes1000 tonnes,102000000.0,94000000.0
Zimbabwe,Bovine Meat,FoodFood,1000 tonnes1000 tonnes,117000000.0,108000000.0
Zimbabwe,"Butter, Ghee",FoodFood,1000 tonnes1000 tonnes,2000000.0,2000000.0
Zimbabwe,Cassava and products,FoodFood,1000 tonnes1000 tonnes,215000000.0,232000000.0
Zimbabwe,Cephalopods,FoodFood,1000 tonnes1000 tonnes,30000.0,20000.0
Zimbabwe,"Cereals, Other",FoodFood,1000 tonnes1000 tonnes,3000000.0,3000000.0
Zimbabwe,"Citrus, Other",FoodFood,1000 tonnes1000 tonnes,2000000.0,2000000.0
Zimbabwe,Cloves,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Cocoa Beans and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Coconut Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Coconuts - Incl Copra,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Coffee and products,FoodFood,1000 tonnes1000 tonnes,2000000.0,1000000.0
Zimbabwe,Cottonseed Oil,FoodFood,1000 tonnes1000 tonnes,10000000.0,10000000.0
Zimbabwe,Cream,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Zimbabwe,Crustaceans,FoodFood,1000 tonnes1000 tonnes,110000.0,70000.0
Zimbabwe,Dates,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Demersal Fish,FoodFood,1000 tonnes1000 tonnes,1170000.0,770000.0
Zimbabwe,Eggs,FoodFood,1000 tonnes1000 tonnes,26000000.0,19000000.0
Zimbabwe,"Fats, Animals, Raw",FoodFood,1000 tonnes1000 tonnes,5000000.0,4000000.0
Zimbabwe,"Fish, Body Oil",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,"Fish, Liver Oil",FoodFood,1000 tonnes1000 tonnes,0.0,30000.0
Zimbabwe,Freshwater Fish,FoodFood,1000 tonnes1000 tonnes,28900000.0,29530000.0
Zimbabwe,"Fruits, other",FoodFood,1000 tonnes1000 tonnes,14000000.0,18000000.0
Zimbabwe,Grapefruit and products,FoodFood,1000 tonnes1000 tonnes,5000000.0,7000000.0
Zimbabwe,Grapes and products (excl wine),FoodFood,1000 tonnes1000 tonnes,2000000.0,1000000.0
Zimbabwe,Groundnut Oil,FoodFood,1000 tonnes1000 tonnes,10000000.0,9000000.0
Zimbabwe,Groundnuts,FoodFood,1000 tonnes1000 tonnes,11000000.0,30000000.0
Zimbabwe,Honey,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Infant food,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,"Lemons, Limes and products",FoodFood,1000 tonnes1000 tonnes,13000000.0,14000000.0
Zimbabwe,Maize Germ Oil,FoodFood,1000 tonnes1000 tonnes,15000000.0,12000000.0
Zimbabwe,Maize and products,FoodFood,1000 tonnes1000 tonnes,1177000000.0,1057000000.0
Zimbabwe,"Marine Fish, Other",FoodFood,1000 tonnes1000 tonnes,540000.0,990000.0
Zimbabwe,"Meat, Other",FoodFood,1000 tonnes1000 tonnes,36000000.0,36000000.0
Zimbabwe,Milk - Excluding Butter,FoodFood,1000 tonnes1000 tonnes,372000000.0,344000000.0
Zimbabwe,Millet and products,FoodFood,1000 tonnes1000 tonnes,25000000.0,18000000.0
Zimbabwe,Miscellaneous,FoodFood,1000 tonnes1000 tonnes,29000000.0,31000000.0
Zimbabwe,"Molluscs, Other",FoodFood,1000 tonnes1000 tonnes,40000.0,30000.0
Zimbabwe,Mutton & Goat Meat,FoodFood,1000 tonnes1000 tonnes,25000000.0,25000000.0
Zimbabwe,Nuts and products,FoodFood,1000 tonnes1000 tonnes,3000000.0,0.0
Zimbabwe,Oats,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,"Offals, Edible",FoodFood,1000 tonnes1000 tonnes,19000000.0,19000000.0
Zimbabwe,"Oilcrops Oil, Other",FoodFood,1000 tonnes1000 tonnes,27000000.0,61000000.0
Zimbabwe,"Oilcrops, Other",FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Olive Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Olives (including preserved),FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Onions,FoodFood,1000 tonnes1000 tonnes,6000000.0,4000000.0
Zimbabwe,"Oranges, Mandarines",FoodFood,1000 tonnes1000 tonnes,39000000.0,37000000.0
Zimbabwe,Palm Oil,FoodFood,1000 tonnes1000 tonnes,4000000.0,6000000.0
Zimbabwe,Palmkernel Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Peas,FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Zimbabwe,Pelagic Fish,FoodFood,1000 tonnes1000 tonnes,15290000.0,18760000.0
Zimbabwe,Pepper,FoodFood,1000 tonnes1000 tonnes,2000000.0,2000000.0
Zimbabwe,Pigmeat,FoodFood,1000 tonnes1000 tonnes,24000000.0,9000000.0
Zimbabwe,Pimento,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Pineapples and products,FoodFood,1000 tonnes1000 tonnes,1000000.0,0.0
Zimbabwe,Plantains,Food,1000 tonnes,0.0,0.0
Zimbabwe,Potatoes and products,FoodFood,1000 tonnes1000 tonnes,28000000.0,12000000.0
Zimbabwe,Poultry Meat,FoodFood,1000 tonnes1000 tonnes,79000000.0,54000000.0
Zimbabwe,"Pulses, Other and products",FoodFood,1000 tonnes1000 tonnes,29000000.0,24000000.0
Zimbabwe,Rape and Mustard Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Rape and Mustardseed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Rice and products,FoodFood,1000 tonnes1000 tonnes,30000000.0,70000000.0
Zimbabwe,"Roots, Other",FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Zimbabwe,Rye and products,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Sesame seed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Sesameseed Oil,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Sorghum and products,FoodFood,1000 tonnes1000 tonnes,72000000.0,34000000.0
Zimbabwe,Soyabean Oil,FoodFood,1000 tonnes1000 tonnes,76000000.0,85000000.0
Zimbabwe,Soyabeans,FoodFood,1000 tonnes1000 tonnes,3000000.0,2000000.0
Zimbabwe,"Spices, Other",FoodFood,1000 tonnes1000 tonnes,1000000.0,1000000.0
Zimbabwe,Sugar (Raw Equivalent),FoodFood,1000 tonnes1000 tonnes,283000000.0,285000000.0
Zimbabwe,Sugar beet,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Sunflower seed,FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Sunflowerseed Oil,FoodFood,1000 tonnes1000 tonnes,32000000.0,3000000.0
Zimbabwe,Sweet potatoes,FoodFood,1000 tonnes1000 tonnes,26000000.0,28000000.0
Zimbabwe,"Sweeteners, Other",FoodFood,1000 tonnes1000 tonnes,210000000.0,160000000.0
Zimbabwe,Tea (including mate),FoodFood,1000 tonnes1000 tonnes,0.0,0.0
Zimbabwe,Tomatoes and products,FoodFood,1000 tonnes1000 tonnes,25000000.0,26000000.0
Zimbabwe,"Vegetables, other",FoodFood,1000 tonnes1000 tonnes,188000000.0,189000000.0
