country,population_2014,population_2019,item,element,unit,food_supply_kcal_capita_2014,food_supply_kcal_capita_2019,food_supply_kcal_2014,food_supply_kcal_2019
Guatemala,15923.0,17581.0,Mutton & Goat Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,5811895000.0,6417065000.0
Guatemala,15923.0,17581.0,Nuts and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,11.0,10.0,63930845000.0,64170650000.0
Guatemala,15923.0,17581.0,Oats,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,6.0,6.0,34871370000.0,38502390000.0
Guatemala,15923.0,17581.0,"Offals, Edible",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,4.0,4.0,23247580000.0,25668260000.0
Guatemala,15923.0,17581.0,"Oilcrops Oil, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,43.0,38.0,249911485000.0,243848470000.0
Guatemala,15923.0,17581.0,"Oilcrops, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guatemala,15923.0,17581.0,Olive Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,2.0,11623790000.0,12834130000.0
Guatemala,15923.0,17581.0,Olives (including preserved),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guatemala,15923.0,17581.0,Onions,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,8.0,7.0,46495160000.0,44919455000.0
Guatemala,15923.0,17581.0,"Oranges, Mandarines",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,10.0,10.0,58118950000.0,64170650000.0
Guatemala,15923.0,17581.0,Palm Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,43.0,65.0,249911485000.0,417109225000.0
Guatemala,15923.0,17581.0,Palmkernel Oil,Food supply (kcal/capita/day),kcal/capita/day,0.0,0.0,0.0,0.0
Guatemala,15923.0,17581.0,Peas,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guatemala,15923.0,17581.0,Pelagic Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,3.0,11623790000.0,19251195000.0
Guatemala,15923.0,17581.0,Pepper,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guatemala,15923.0,17581.0,Pigmeat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,16.0,18.0,92990320000.0,115507170000.0
Guatemala,15923.0,17581.0,Pimento,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guatemala,15923.0,17581.0,Pineapples and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,4.0,4.0,23247580000.0,25668260000.0
Guatemala,15923.0,17581.0,Plantains,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,8.0,6.0,46495160000.0,38502390000.0
Guatemala,15923.0,17581.0,Potatoes and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,15.0,15.0,87178425000.0,96255975000.0
Guatemala,15923.0,17581.0,Poultry Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,61.0,67.0,354525595000.0,429943355000.0
Guatemala,15923.0,17581.0,"Pulses, Other and products",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,27.0,26.0,156921165000.0,166843690000.0
Guatemala,15923.0,17581.0,Rape and Mustard Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guatemala,15923.0,17581.0,Rape and Mustardseed,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guatemala,15923.0,17581.0,Rice and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,56.0,59.0,325466120000.0,378606835000.0
Guatemala,15923.0,17581.0,"Roots, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guatemala,15923.0,17581.0,Rye and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guatemala,15923.0,17581.0,Sesame seed,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,31.0,25.0,180168745000.0,160426625000.0
Guatemala,15923.0,17581.0,Sesameseed Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,3.0,3.0,17435685000.0,19251195000.0
Guatemala,15923.0,17581.0,Sorghum and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,8.0,5.0,46495160000.0,32085325000.0
Guatemala,15923.0,17581.0,Soyabean Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,105.0,109.0,610248975000.0,699460085000.0
Guatemala,15923.0,17581.0,Soyabeans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guatemala,15923.0,17581.0,"Spices, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,1.0,11623790000.0,6417065000.0
Guatemala,15923.0,17581.0,Sugar (Raw Equivalent),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,368.0,431.0,2138777360000.0,2765755015000.0
Guatemala,15923.0,17581.0,Sugar cane,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guatemala,15923.0,17581.0,Sugar non-centrifugal,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guatemala,15923.0,17581.0,Sunflower seed,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guatemala,15923.0,17581.0,Sunflowerseed Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,12.0,13.0,69742740000.0,83421845000.0
Guatemala,15923.0,17581.0,Sweet potatoes,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guatemala,15923.0,17581.0,"Sweeteners, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,27.0,27.0,156921165000.0,173260755000.0
Guatemala,15923.0,17581.0,Tea (including mate),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guatemala,15923.0,17581.0,Tomatoes and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,9.0,9.0,52307055000.0,57753585000.0
Guatemala,15923.0,17581.0,"Vegetables, other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,19.0,24.0,110426005000.0,154009560000.0
Guatemala,15923.0,17581.0,Wheat and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,260.0,289.0,1511092700000.0,1854531785000.0
Guatemala,15923.0,17581.0,Wine,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Apples and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,"Aquatic Animals, Others",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Aquatic Plants,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Bananas,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,24.0,22.0,97682760000.0,102551130000.0
Guinea,11151.0,12771.0,Barley and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,4.0,4070115000.0,18645660000.0
Guinea,11151.0,12771.0,Beans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Beer,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,3.0,3.0,12210345000.0,13984245000.0
Guinea,11151.0,12771.0,"Beverages, Alcoholic",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,"Beverages, Fermented",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Bovine Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,36.0,41.0,146524140000.0,191118015000.0
Guinea,11151.0,12771.0,"Butter, Ghee",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,4070115000.0,4661415000.0
Guinea,11151.0,12771.0,Cassava and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,298.0,424.0,1212894270000.0,1976439960000.0
Guinea,11151.0,12771.0,Cephalopods,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,"Cereals, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,71.0,69.0,288978165000.0,321637635000.0
Guinea,11151.0,12771.0,"Citrus, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,14.0,12.0,56981610000.0,55936980000.0
Guinea,11151.0,12771.0,Cloves,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Cocoa Beans and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,5.0,8140230000.0,23307075000.0
Guinea,11151.0,12771.0,Coconut Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,3.0,3.0,12210345000.0,13984245000.0
Guinea,11151.0,12771.0,Coconuts - Incl Copra,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,10.0,10.0,40701150000.0,46614150000.0
Guinea,11151.0,12771.0,Coffee and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,3.0,8140230000.0,13984245000.0
Guinea,11151.0,12771.0,Cottonseed Oil,Food supply (kcal/capita/day),kcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Cream,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Crustaceans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Dates,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Demersal Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,2.0,8140230000.0,9322830000.0
Guinea,11151.0,12771.0,Eggs,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,7.0,8.0,28490805000.0,37291320000.0
Guinea,11151.0,12771.0,"Fats, Animals, Raw",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,5.0,9.0,20350575000.0,41952735000.0
Guinea,11151.0,12771.0,"Fish, Body Oil",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Freshwater Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,4.0,4.0,16280460000.0,18645660000.0
Guinea,11151.0,12771.0,"Fruits, other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,18.0,16.0,73262070000.0,74582640000.0
Guinea,11151.0,12771.0,Grapefruit and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Grapes and products (excl wine),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Groundnut Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,191.0,202.0,777391965000.0,941605830000.0
Guinea,11151.0,12771.0,Groundnuts,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,68.0,75.0,276767820000.0,349606125000.0
Guinea,11151.0,12771.0,Honey,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,1.0,4070115000.0,4661415000.0
Guinea,11151.0,12771.0,Infant food,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,2.0,4070115000.0,9322830000.0
Guinea,11151.0,12771.0,"Lemons, Limes and products",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Maize Germ Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Maize and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,89.0,101.0,362240235000.0,470802915000.0
Guinea,11151.0,12771.0,"Marine Fish, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,"Meat, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,1.0,8140230000.0,4661415000.0
Guinea,11151.0,12771.0,Milk - Excluding Butter,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,35.0,38.0,142454025000.0,177133770000.0
Guinea,11151.0,12771.0,Millet and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,7.0,6.0,28490805000.0,27968490000.0
Guinea,11151.0,12771.0,Miscellaneous,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,2.0,2.0,8140230000.0,9322830000.0
Guinea,11151.0,12771.0,"Molluscs, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Mutton & Goat Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,6.0,7.0,24420690000.0,32629905000.0
Guinea,11151.0,12771.0,Nuts and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,0.0,4070115000.0,0.0
Guinea,11151.0,12771.0,Oats,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,"Offals, Edible",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,5.0,6.0,20350575000.0,27968490000.0
Guinea,11151.0,12771.0,"Oilcrops Oil, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,6.0,9.0,24420690000.0,41952735000.0
Guinea,11151.0,12771.0,"Oilcrops, Other",Food supply (kcal/capita/day),kcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Olive Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Olives (including preserved),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Onions,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,4.0,4.0,16280460000.0,18645660000.0
Guinea,11151.0,12771.0,"Oranges, Mandarines",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Palm Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,196.0,195.0,797742540000.0,908975925000.0
Guinea,11151.0,12771.0,Palmkernel Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,11.0,9.0,44771265000.0,41952735000.0
Guinea,11151.0,12771.0,Peas,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,0.0,4070115000.0,0.0
Guinea,11151.0,12771.0,Pelagic Fish,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,15.0,12.0,61051725000.0,55936980000.0
Guinea,11151.0,12771.0,Pepper,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Pigmeat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,1.0,2.0,4070115000.0,9322830000.0
Guinea,11151.0,12771.0,Pimento,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Pineapples and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,9.0,9.0,36631035000.0,41952735000.0
Guinea,11151.0,12771.0,Plantains,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,96.0,86.0,390731040000.0,400881690000.0
Guinea,11151.0,12771.0,Potatoes and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,9.0,9.0,36631035000.0,41952735000.0
Guinea,11151.0,12771.0,Poultry Meat,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,7.0,9.0,28490805000.0,41952735000.0
Guinea,11151.0,12771.0,"Pulses, Other and products",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,43.0,37.0,175014945000.0,172472355000.0
Guinea,11151.0,12771.0,Rape and Mustard Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Rape and Mustardseed,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,1.0,0.0,4661415000.0
Guinea,11151.0,12771.0,Rice and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,919.0,935.0,3740435685000.0,4358423025000.0
Guinea,11151.0,12771.0,"Roots, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,18.0,17.0,73262070000.0,79244055000.0
Guinea,11151.0,12771.0,Rye and products,Food supply (kcal/capita/day),kcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Sesame seed,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Sesameseed Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Sorghum and products,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,3.0,5.0,12210345000.0,23307075000.0
Guinea,11151.0,12771.0,Soyabean Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,4.0,1.0,16280460000.0,4661415000.0
Guinea,11151.0,12771.0,Soyabeans,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,"Spices, Other",Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Sugar (Raw Equivalent),Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,121.0,121.0,492483915000.0,564031215000.0
Guinea,11151.0,12771.0,Sunflower seed,Food supply (kcal/capita/day),kcal/capita/day,0.0,0.0,0.0,0.0
Guinea,11151.0,12771.0,Sunflowerseed Oil,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,0.0,1.0,0.0,4661415000.0
Guinea,11151.0,12771.0,Sweet potatoes,Food supply (kcal/capita/day)Food supply (kcal/capita/day),kcal/capita/daykcal/capita/day,41.0,43.0,166874715000.0,200440845000.0
