country,element,item,year,unit,value
Kenya,Food supply quantity (kg/capita/yr),"Meat, Other",2019,kg,2.16
Kenya,Food supply (kcal/capita/day),"Meat, Other",2019,kcal/capita/day,9.0
Kenya,Protein supply quantity (g/capita/day),"Meat, Other",2019,g/capita/day,0.84
Kenya,Fat supply quantity (g/capita/day),"Meat, Other",2019,g/capita/day,0.63
Kenya,Production,"Offals, Edible",2019,1000 tonnes,121000000.0
Kenya,Import Quantity,"Offals, Edible",2019,1000 tonnes,0.0
Kenya,Export Quantity,"Offals, Edible",2019,1000 tonnes,0.0
Kenya,Domestic supply quantity,"Offals, Edible",2019,1000 tonnes,120000000.0
Kenya,Losses,"Offals, Edible",2019,1000 tonnes,10000000.0
Kenya,Tourist consumption,"Offals, Edible",2019,1000 tonnes,0.0
Kenya,Residuals,"Offals, Edible",2019,1000 tonnes,0.0
Kenya,Food,"Offals, Edible",2019,1000 tonnes,110000000.0
Kenya,Food supply quantity (kg/capita/yr),"Offals, Edible",2019,kg,2.1
Kenya,Food supply (kcal/capita/day),"Offals, Edible",2019,kcal/capita/day,6.0
Kenya,Protein supply quantity (g/capita/day),"Offals, Edible",2019,g/capita/day,1.02
Kenya,Fat supply quantity (g/capita/day),"Offals, Edible",2019,g/capita/day,0.18
Kenya,Production,"Butter, Ghee",2019,1000 tonnes,17000000.0
Kenya,Import Quantity,"Butter, Ghee",2019,1000 tonnes,0.0
Kenya,Export Quantity,"Butter, Ghee",2019,1000 tonnes,0.0
Kenya,Domestic supply quantity,"Butter, Ghee",2019,1000 tonnes,18000000.0
Kenya,Tourist consumption,"Butter, Ghee",2019,1000 tonnes,0.0
Kenya,Residuals,"Butter, Ghee",2019,1000 tonnes,0.0
Kenya,Food,"Butter, Ghee",2019,1000 tonnes,18000000.0
Kenya,Food supply quantity (kg/capita/yr),"Butter, Ghee",2019,kg,0.34
Kenya,Food supply (kcal/capita/day),"Butter, Ghee",2019,kcal/capita/day,7.0
Kenya,Protein supply quantity (g/capita/day),"Butter, Ghee",2019,g/capita/day,0.01
Kenya,Fat supply quantity (g/capita/day),"Butter, Ghee",2019,g/capita/day,0.75
Kenya,Production,Cream,2019,1000 tonnes,24000000.0
Kenya,Import Quantity,Cream,2019,1000 tonnes,0.0
Kenya,Export Quantity,Cream,2019,1000 tonnes,0.0
Kenya,Domestic supply quantity,Cream,2019,1000 tonnes,24000000.0
Kenya,Tourist consumption,Cream,2019,1000 tonnes,0.0
Kenya,Residuals,Cream,2019,1000 tonnes,0.0
Kenya,Food,Cream,2019,1000 tonnes,24000000.0
Kenya,Food supply quantity (kg/capita/yr),Cream,2019,kg,0.46
Kenya,Food supply (kcal/capita/day),Cream,2019,kcal/capita/day,2.0
Kenya,Protein supply quantity (g/capita/day),Cream,2019,g/capita/day,0.03
Kenya,Fat supply quantity (g/capita/day),Cream,2019,g/capita/day,0.25
Kenya,Production,"Fats, Animals, Raw",2019,1000 tonnes,21000000.0
Kenya,Import Quantity,"Fats, Animals, Raw",2019,1000 tonnes,0.0
Kenya,Stock Variation,"Fats, Animals, Raw",2019,1000 tonnes,-1000000.0
Kenya,Export Quantity,"Fats, Animals, Raw",2019,1000 tonnes,0.0
Kenya,Domestic supply quantity,"Fats, Animals, Raw",2019,1000 tonnes,23000000.0
Kenya,Losses,"Fats, Animals, Raw",2019,1000 tonnes,2000000.0
Kenya,Processing,"Fats, Animals, Raw",2019,1000 tonnes,6000000.0
Kenya,Other uses (non-food),"Fats, Animals, Raw",2019,1000 tonnes,1000000.0
Kenya,Tourist consumption,"Fats, Animals, Raw",2019,1000 tonnes,0.0
Kenya,Residuals,"Fats, Animals, Raw",2019,1000 tonnes,0.0
Kenya,Food,"Fats, Animals, Raw",2019,1000 tonnes,14000000.0
Kenya,Food supply quantity (kg/capita/yr),"Fats, Animals, Raw",2019,kg,0.27
Kenya,Food supply (kcal/capita/day),"Fats, Animals, Raw",2019,kcal/capita/day,6.0
Kenya,Protein supply quantity (g/capita/day),"Fats, Animals, Raw",2019,g/capita/day,0.01
Kenya,Fat supply quantity (g/capita/day),"Fats, Animals, Raw",2019,g/capita/day,0.67
Kenya,Production,"Fish, Body Oil",2019,1000 tonnes,0.0
Kenya,Import Quantity,"Fish, Body Oil",2019,1000 tonnes,10000.0
Kenya,Stock Variation,"Fish, Body Oil",2019,1000 tonnes,0.0
Kenya,Export Quantity,"Fish, Body Oil",2019,1000 tonnes,10000.0
Kenya,Domestic supply quantity,"Fish, Body Oil",2019,1000 tonnes,0.0
Kenya,Feed,"Fish, Body Oil",2019,1000 tonnes,0.0
Kenya,Other uses (non-food),"Fish, Body Oil",2019,1000 tonnes,0.0
Kenya,Food,"Fish, Body Oil",2019,1000 tonnes,0.0
Kenya,Food supply quantity (kg/capita/yr),"Fish, Body Oil",2019,kg,0.0
Kenya,Food supply (kcal/capita/day),"Fish, Body Oil",2019,kcal/capita/day,0.0
Kenya,Protein supply quantity (g/capita/day),"Fish, Body Oil",2019,g/capita/day,0.0
Kenya,Fat supply quantity (g/capita/day),"Fish, Body Oil",2019,g/capita/day,0.0
Kenya,Production,"Fish, Liver Oil",2019,1000 tonnes,0.0
Kenya,Import Quantity,"Fish, Liver Oil",2019,1000 tonnes,20000.0
Kenya,Export Quantity,"Fish, Liver Oil",2019,1000 tonnes,0.0
Kenya,Domestic supply quantity,"Fish, Liver Oil",2019,1000 tonnes,20000.0
Kenya,Other uses (non-food),"Fish, Liver Oil",2019,1000 tonnes,20000.0
Kenya,Food,"Fish, Liver Oil",2019,1000 tonnes,0.0
Kenya,Food supply quantity (kg/capita/yr),"Fish, Liver Oil",2019,kg,0.0
Kenya,Food supply (kcal/capita/day),"Fish, Liver Oil",2019,kcal/capita/day,0.0
Kenya,Protein supply quantity (g/capita/day),"Fish, Liver Oil",2019,g/capita/day,0.0
Kenya,Fat supply quantity (g/capita/day),"Fish, Liver Oil",2019,g/capita/day,0.0
Kenya,Production,Eggs,2019,1000 tonnes,99000000.0
Kenya,Import Quantity,Eggs,2019,1000 tonnes,0.0
Kenya,Stock Variation,Eggs,2019,1000 tonnes,0.0
Kenya,Export Quantity,Eggs,2019,1000 tonnes,0.0
Kenya,Domestic supply quantity,Eggs,2019,1000 tonnes,99000000.0
Kenya,Seed,Eggs,2019,1000 tonnes,2000000.0
Kenya,Losses,Eggs,2019,1000 tonnes,15000000.0
Kenya,Tourist consumption,Eggs,2019,1000 tonnes,0.0
Kenya,Residuals,Eggs,2019,1000 tonnes,0.0
Kenya,Food,Eggs,2019,1000 tonnes,82000000.0
Kenya,Food supply quantity (kg/capita/yr),Eggs,2019,kg,1.57
Kenya,Food supply (kcal/capita/day),Eggs,2019,kcal/capita/day,5.0
Kenya,Protein supply quantity (g/capita/day),Eggs,2019,g/capita/day,0.45
Kenya,Fat supply quantity (g/capita/day),Eggs,2019,g/capita/day,0.36
Kenya,Production,Milk - Excluding Butter,2019,1000 tonnes,5529000000.0
Kenya,Import Quantity,Milk - Excluding Butter,2019,1000 tonnes,166000000.0
Kenya,Stock Variation,Milk - Excluding Butter,2019,1000 tonnes,-4000000.0
Kenya,Export Quantity,Milk - Excluding Butter,2019,1000 tonnes,2000000.0
Kenya,Domestic supply quantity,Milk - Excluding Butter,2019,1000 tonnes,5698000000.0
Kenya,Feed,Milk - Excluding Butter,2019,1000 tonnes,56000000.0
Kenya,Losses,Milk - Excluding Butter,2019,1000 tonnes,563000000.0
Kenya,Processing,Milk - Excluding Butter,2019,1000 tonnes,729000000.0
Kenya,Other uses (non-food),Milk - Excluding Butter,2019,1000 tonnes,0.0
Kenya,Tourist consumption,Milk - Excluding Butter,2019,1000 tonnes,2000000.0
Kenya,Residuals,Milk - Excluding Butter,2019,1000 tonnes,0.0
Kenya,Food,Milk - Excluding Butter,2019,1000 tonnes,4348000000.0
Kenya,Food supply quantity (kg/capita/yr),Milk - Excluding Butter,2019,kg,82.7
Kenya,Food supply (kcal/capita/day),Milk - Excluding Butter,2019,kcal/capita/day,152.0
Kenya,Protein supply quantity (g/capita/day),Milk - Excluding Butter,2019,g/capita/day,7.1
Kenya,Fat supply quantity (g/capita/day),Milk - Excluding Butter,2019,g/capita/day,8.63
Kenya,Production,Freshwater Fish,2019,1000 tonnes,110940000.0
Kenya,Import Quantity,Freshwater Fish,2019,1000 tonnes,3290000.0
Kenya,Stock Variation,Freshwater Fish,2019,1000 tonnes,0.0
Kenya,Export Quantity,Freshwater Fish,2019,1000 tonnes,5280000.0
Kenya,Domestic supply quantity,Freshwater Fish,2019,1000 tonnes,108950000.0
Kenya,Other uses (non-food),Freshwater Fish,2019,1000 tonnes,0.0
Kenya,Food,Freshwater Fish,2019,1000 tonnes,108950000.0
Kenya,Food supply quantity (kg/capita/yr),Freshwater Fish,2019,kg,2.07
Kenya,Food supply (kcal/capita/day),Freshwater Fish,2019,kcal/capita/day,4.0
Kenya,Protein supply quantity (g/capita/day),Freshwater Fish,2019,g/capita/day,0.59
Kenya,Fat supply quantity (g/capita/day),Freshwater Fish,2019,g/capita/day,0.14
Kenya,Production,Demersal Fish,2019,1000 tonnes,12360000.0
Kenya,Import Quantity,Demersal Fish,2019,1000 tonnes,40000.0
Kenya,Export Quantity,Demersal Fish,2019,1000 tonnes,10000.0
Kenya,Domestic supply quantity,Demersal Fish,2019,1000 tonnes,12380000.0
Kenya,Other uses (non-food),Demersal Fish,2019,1000 tonnes,0.0
Kenya,Food,Demersal Fish,2019,1000 tonnes,12380000.0
Kenya,Food supply quantity (kg/capita/yr),Demersal Fish,2019,kg,0.24
Kenya,Food supply (kcal/capita/day),Demersal Fish,2019,kcal/capita/day,0.0
Kenya,Protein supply quantity (g/capita/day),Demersal Fish,2019,g/capita/day,0.05
Kenya,Fat supply quantity (g/capita/day),Demersal Fish,2019,g/capita/day,0.01
Kenya,Production,Pelagic Fish,2019,1000 tonnes,7510000.0
Kenya,Import Quantity,Pelagic Fish,2019,1000 tonnes,14620000.0
Kenya,Stock Variation,Pelagic Fish,2019,1000 tonnes,0.0
Kenya,Export Quantity,Pelagic Fish,2019,1000 tonnes,2580000.0
Kenya,Domestic supply quantity,Pelagic Fish,2019,1000 tonnes,19560000.0
Kenya,Feed,Pelagic Fish,2019,1000 tonnes,1640000.0
Kenya,Other uses (non-food),Pelagic Fish,2019,1000 tonnes,0.0
Kenya,Food,Pelagic Fish,2019,1000 tonnes,17920000.0
Kenya,Food supply quantity (kg/capita/yr),Pelagic Fish,2019,kg,0.34
Kenya,Food supply (kcal/capita/day),Pelagic Fish,2019,kcal/capita/day,1.0
Kenya,Protein supply quantity (g/capita/day),Pelagic Fish,2019,g/capita/day,0.11
Kenya,Fat supply quantity (g/capita/day),Pelagic Fish,2019,g/capita/day,0.03
Kenya,Production,"Marine Fish, Other",2019,1000 tonnes,1070000.0
Kenya,Import Quantity,"Marine Fish, Other",2019,1000 tonnes,13830000.0
Kenya,Stock Variation,"Marine Fish, Other",2019,1000 tonnes,0.0
Kenya,Export Quantity,"Marine Fish, Other",2019,1000 tonnes,960000.0
Kenya,Domestic supply quantity,"Marine Fish, Other",2019,1000 tonnes,13950000.0
Kenya,Other uses (non-food),"Marine Fish, Other",2019,1000 tonnes,0.0
Kenya,Food,"Marine Fish, Other",2019,1000 tonnes,13950000.0
Kenya,Food supply quantity (kg/capita/yr),"Marine Fish, Other",2019,kg,0.27
Kenya,Food supply (kcal/capita/day),"Marine Fish, Other",2019,kcal/capita/day,0.0
Kenya,Protein supply quantity (g/capita/day),"Marine Fish, Other",2019,g/capita/day,0.07
Kenya,Fat supply quantity (g/capita/day),"Marine Fish, Other",2019,g/capita/day,0.01
Kenya,Production,Crustaceans,2019,1000 tonnes,700000.0
Kenya,Import Quantity,Crustaceans,2019,1000 tonnes,120000.0
Kenya,Stock Variation,Crustaceans,2019,1000 tonnes,0.0
Kenya,Export Quantity,Crustaceans,2019,1000 tonnes,420000.0
Kenya,Domestic supply quantity,Crustaceans,2019,1000 tonnes,400000.0
Kenya,Other uses (non-food),Crustaceans,2019,1000 tonnes,0.0
Kenya,Food,Crustaceans,2019,1000 tonnes,400000.0
Kenya,Food supply quantity (kg/capita/yr),Crustaceans,2019,kg,0.01
Kenya,Food supply (kcal/capita/day),Crustaceans,2019,kcal/capita/day,0.0
Kenya,Protein supply quantity (g/capita/day),Crustaceans,2019,g/capita/day,0.0
Kenya,Fat supply quantity (g/capita/day),Crustaceans,2019,g/capita/day,0.0
Kenya,Production,Cephalopods,2019,1000 tonnes,1970000.0
Kenya,Import Quantity,Cephalopods,2019,1000 tonnes,10000.0
Kenya,Stock Variation,Cephalopods,2019,1000 tonnes,70000.0
Kenya,Export Quantity,Cephalopods,2019,1000 tonnes,960000.0
Kenya,Domestic supply quantity,Cephalopods,2019,1000 tonnes,1080000.0
Kenya,Other uses (non-food),Cephalopods,2019,1000 tonnes,0.0
Kenya,Food,Cephalopods,2019,1000 tonnes,1080000.0
Kenya,Food supply quantity (kg/capita/yr),Cephalopods,2019,kg,0.02
Kenya,Food supply (kcal/capita/day),Cephalopods,2019,kcal/capita/day,0.0
Kenya,Protein supply quantity (g/capita/day),Cephalopods,2019,g/capita/day,0.01
Kenya,Fat supply quantity (g/capita/day),Cephalopods,2019,g/capita/day,0.0
Kenya,Production,"Molluscs, Other",2019,1000 tonnes,0.0
Kenya,Import Quantity,"Molluscs, Other",2019,1000 tonnes,50000.0
Kenya,Export Quantity,"Molluscs, Other",2019,1000 tonnes,10000.0
Kenya,Domestic supply quantity,"Molluscs, Other",2019,1000 tonnes,40000.0
Kenya,Other uses (non-food),"Molluscs, Other",2019,1000 tonnes,0.0
Kenya,Food,"Molluscs, Other",2019,1000 tonnes,40000.0
Kenya,Food supply quantity (kg/capita/yr),"Molluscs, Other",2019,kg,0.0
Kenya,Food supply (kcal/capita/day),"Molluscs, Other",2019,kcal/capita/day,0.0
Kenya,Protein supply quantity (g/capita/day),"Molluscs, Other",2019,g/capita/day,0.0
Kenya,Fat supply quantity (g/capita/day),"Molluscs, Other",2019,g/capita/day,0.0
Kenya,Production,"Aquatic Animals, Others",2019,1000 tonnes,10000.0
Kenya,Stock Variation,"Aquatic Animals, Others",2019,1000 tonnes,0.0
Kenya,Export Quantity,"Aquatic Animals, Others",2019,1000 tonnes,0.0
Kenya,Domestic supply quantity,"Aquatic Animals, Others",2019,1000 tonnes,10000.0
Kenya,Other uses (non-food),"Aquatic Animals, Others",2019,1000 tonnes,0.0
Kenya,Food,"Aquatic Animals, Others",2019,1000 tonnes,10000.0
Kenya,Food supply quantity (kg/capita/yr),"Aquatic Animals, Others",2019,kg,0.0
Kenya,Food supply (kcal/capita/day),"Aquatic Animals, Others",2019,kcal/capita/day,0.0
Kenya,Protein supply quantity (g/capita/day),"Aquatic Animals, Others",2019,g/capita/day,0.0
Kenya,Fat supply quantity (g/capita/day),"Aquatic Animals, Others",2019,g/capita/day,0.0
Kenya,Production,Aquatic Plants,2019,1000 tonnes,400000.0
Kenya,Import Quantity,Aquatic Plants,2019,1000 tonnes,0.0
Kenya,Export Quantity,Aquatic Plants,2019,1000 tonnes,0.0
Kenya,Domestic supply quantity,Aquatic Plants,2019,1000 tonnes,400000.0
Kenya,Other uses (non-food),Aquatic Plants,2019,1000 tonnes,400000.0
Kenya,Food,Aquatic Plants,2019,1000 tonnes,0.0
Kenya,Food supply quantity (kg/capita/yr),Aquatic Plants,2019,kg,0.0
Kenya,Food supply (kcal/capita/day),Aquatic Plants,2019,kcal/capita/day,0.0
Kenya,Protein supply quantity (g/capita/day),Aquatic Plants,2019,g/capita/day,0.0
Kenya,Fat supply quantity (g/capita/day),Aquatic Plants,2019,g/capita/day,0.0
Kiribati,Import Quantity,Bovine Meat,2019,1000 tonnes,0.0
Kiribati,Stock Variation,Bovine Meat,2019,1000 tonnes,0.0
Kiribati,Domestic supply quantity,Bovine Meat,2019,1000 tonnes,0.0
Kiribati,Losses,Bovine Meat,2019,1000 tonnes,0.0
Kiribati,Tourist consumption,Bovine Meat,2019,1000 tonnes,0.0
Kiribati,Residuals,Bovine Meat,2019,1000 tonnes,0.0
Kiribati,Food,Bovine Meat,2019,1000 tonnes,0.0
Kiribati,Food supply quantity (kg/capita/yr),Bovine Meat,2019,kg,1.56
Kiribati,Food supply (kcal/capita/day),Bovine Meat,2019,kcal/capita/day,9.0
Kiribati,Protein supply quantity (g/capita/day),Bovine Meat,2019,g/capita/day,1.02
Kiribati,Fat supply quantity (g/capita/day),Bovine Meat,2019,g/capita/day,0.56
Kiribati,Import Quantity,Mutton & Goat Meat,2019,1000 tonnes,0.0
Kiribati,Stock Variation,Mutton & Goat Meat,2019,1000 tonnes,0.0
Kiribati,Domestic supply quantity,Mutton & Goat Meat,2019,1000 tonnes,0.0
Kiribati,Losses,Mutton & Goat Meat,2019,1000 tonnes,0.0
Kiribati,Tourist consumption,Mutton & Goat Meat,2019,1000 tonnes,0.0
Kiribati,Residuals,Mutton & Goat Meat,2019,1000 tonnes,0.0
Kiribati,Food,Mutton & Goat Meat,2019,1000 tonnes,0.0
Kiribati,Food supply quantity (kg/capita/yr),Mutton & Goat Meat,2019,kg,0.12
Kiribati,Food supply (kcal/capita/day),Mutton & Goat Meat,2019,kcal/capita/day,1.0
Kiribati,Protein supply quantity (g/capita/day),Mutton & Goat Meat,2019,g/capita/day,0.05
Kiribati,Fat supply quantity (g/capita/day),Mutton & Goat Meat,2019,g/capita/day,0.07
Kiribati,Production,Pigmeat,2019,1000 tonnes,1000000.0
Kiribati,Import Quantity,Pigmeat,2019,1000 tonnes,1000000.0
Kiribati,Stock Variation,Pigmeat,2019,1000 tonnes,0.0
Kiribati,Domestic supply quantity,Pigmeat,2019,1000 tonnes,1000000.0
Kiribati,Losses,Pigmeat,2019,1000 tonnes,0.0
Kiribati,Tourist consumption,Pigmeat,2019,1000 tonnes,0.0
Kiribati,Residuals,Pigmeat,2019,1000 tonnes,0.0
Kiribati,Food,Pigmeat,2019,1000 tonnes,1000000.0
Kiribati,Food supply quantity (kg/capita/yr),Pigmeat,2019,kg,11.15
Kiribati,Food supply (kcal/capita/day),Pigmeat,2019,kcal/capita/day,96.0
Kiribati,Protein supply quantity (g/capita/day),Pigmeat,2019,g/capita/day,3.78
Kiribati,Fat supply quantity (g/capita/day),Pigmeat,2019,g/capita/day,8.8
Kiribati,Production,Poultry Meat,2019,1000 tonnes,1000000.0
Kiribati,Import Quantity,Poultry Meat,2019,1000 tonnes,2000000.0
Kiribati,Stock Variation,Poultry Meat,2019,1000 tonnes,1000000.0
Kiribati,Domestic supply quantity,Poultry Meat,2019,1000 tonnes,2000000.0
Kiribati,Losses,Poultry Meat,2019,1000 tonnes,0.0
Kiribati,Tourist consumption,Poultry Meat,2019,1000 tonnes,0.0
Kiribati,Residuals,Poultry Meat,2019,1000 tonnes,0.0
Kiribati,Food,Poultry Meat,2019,1000 tonnes,2000000.0
Kiribati,Food supply quantity (kg/capita/yr),Poultry Meat,2019,kg,15.31
Kiribati,Food supply (kcal/capita/day),Poultry Meat,2019,kcal/capita/day,53.0
Kiribati,Protein supply quantity (g/capita/day),Poultry Meat,2019,g/capita/day,5.55
Kiribati,Fat supply quantity (g/capita/day),Poultry Meat,2019,g/capita/day,3.23
Kiribati,Import Quantity,"Meat, Other",2019,1000 tonnes,0.0
Kiribati,Stock Variation,"Meat, Other",2019,1000 tonnes,0.0
Kiribati,Domestic supply quantity,"Meat, Other",2019,1000 tonnes,0.0
Kiribati,Losses,"Meat, Other",2019,1000 tonnes,0.0
Kiribati,Tourist consumption,"Meat, Other",2019,1000 tonnes,0.0
Kiribati,Residuals,"Meat, Other",2019,1000 tonnes,0.0
Kiribati,Food,"Meat, Other",2019,1000 tonnes,0.0
Kiribati,Food supply quantity (kg/capita/yr),"Meat, Other",2019,kg,0.12
Kiribati,Food supply (kcal/capita/day),"Meat, Other",2019,kcal/capita/day,1.0
Kiribati,Protein supply quantity (g/capita/day),"Meat, Other",2019,g/capita/day,0.09
Kiribati,Fat supply quantity (g/capita/day),"Meat, Other",2019,g/capita/day,0.05
Kiribati,Production,"Offals, Edible",2019,1000 tonnes,0.0
Kiribati,Import Quantity,"Offals, Edible",2019,1000 tonnes,0.0
Kiribati,Domestic supply quantity,"Offals, Edible",2019,1000 tonnes,0.0
Kiribati,Losses,"Offals, Edible",2019,1000 tonnes,0.0
Kiribati,Tourist consumption,"Offals, Edible",2019,1000 tonnes,0.0
Kiribati,Residuals,"Offals, Edible",2019,1000 tonnes,0.0
Kiribati,Food,"Offals, Edible",2019,1000 tonnes,0.0
Kiribati,Food supply quantity (kg/capita/yr),"Offals, Edible",2019,kg,0.53
Kiribati,Food supply (kcal/capita/day),"Offals, Edible",2019,kcal/capita/day,2.0
Kiribati,Protein supply quantity (g/capita/day),"Offals, Edible",2019,g/capita/day,0.26
Kiribati,Fat supply quantity (g/capita/day),"Offals, Edible",2019,g/capita/day,0.05
Kiribati,Import Quantity,"Butter, Ghee",2019,1000 tonnes,0.0
Kiribati,Domestic supply quantity,"Butter, Ghee",2019,1000 tonnes,0.0
Kiribati,Tourist consumption,"Butter, Ghee",2019,1000 tonnes,0.0
Kiribati,Residuals,"Butter, Ghee",2019,1000 tonnes,0.0
Kiribati,Food,"Butter, Ghee",2019,1000 tonnes,0.0
Kiribati,Food supply quantity (kg/capita/yr),"Butter, Ghee",2019,kg,0.06
Kiribati,Food supply (kcal/capita/day),"Butter, Ghee",2019,kcal/capita/day,1.0
Kiribati,Protein supply quantity (g/capita/day),"Butter, Ghee",2019,g/capita/day,0.0
Kiribati,Fat supply quantity (g/capita/day),"Butter, Ghee",2019,g/capita/day,0.12
Kiribati,Import Quantity,Cream,2019,1000 tonnes,0.0
Kiribati,Domestic supply quantity,Cream,2019,1000 tonnes,0.0
Kiribati,Tourist consumption,Cream,2019,1000 tonnes,0.0
Kiribati,Residuals,Cream,2019,1000 tonnes,0.0
Kiribati,Food,Cream,2019,1000 tonnes,0.0
Kiribati,Food supply quantity (kg/capita/yr),Cream,2019,kg,0.0
Kiribati,Food supply (kcal/capita/day),Cream,2019,kcal/capita/day,0.0
Kiribati,Protein supply quantity (g/capita/day),Cream,2019,g/capita/day,0.0
Kiribati,Fat supply quantity (g/capita/day),Cream,2019,g/capita/day,0.0
Kiribati,Production,"Fats, Animals, Raw",2019,1000 tonnes,0.0
Kiribati,Import Quantity,"Fats, Animals, Raw",2019,1000 tonnes,0.0
Kiribati,Stock Variation,"Fats, Animals, Raw",2019,1000 tonnes,0.0
Kiribati,Domestic supply quantity,"Fats, Animals, Raw",2019,1000 tonnes,0.0
Kiribati,Losses,"Fats, Animals, Raw",2019,1000 tonnes,0.0
Kiribati,Tourist consumption,"Fats, Animals, Raw",2019,1000 tonnes,0.0
Kiribati,Residuals,"Fats, Animals, Raw",2019,1000 tonnes,0.0
Kiribati,Food,"Fats, Animals, Raw",2019,1000 tonnes,0.0
Kiribati,Food supply quantity (kg/capita/yr),"Fats, Animals, Raw",2019,kg,0.75
Kiribati,Food supply (kcal/capita/day),"Fats, Animals, Raw",2019,kcal/capita/day,15.0
Kiribati,Protein supply quantity (g/capita/day),"Fats, Animals, Raw",2019,g/capita/day,0.05
Kiribati,Fat supply quantity (g/capita/day),"Fats, Animals, Raw",2019,g/capita/day,1.65
Kiribati,Production,Eggs,2019,1000 tonnes,0.0
Kiribati,Import Quantity,Eggs,2019,1000 tonnes,0.0
Kiribati,Domestic supply quantity,Eggs,2019,1000 tonnes,0.0
Kiribati,Seed,Eggs,2019,1000 tonnes,0.0
Kiribati,Losses,Eggs,2019,1000 tonnes,0.0
Kiribati,Tourist consumption,Eggs,2019,1000 tonnes,0.0
Kiribati,Residuals,Eggs,2019,1000 tonnes,0.0
Kiribati,Food,Eggs,2019,1000 tonnes,0.0
Kiribati,Food supply quantity (kg/capita/yr),Eggs,2019,kg,2.63
Kiribati,Food supply (kcal/capita/day),Eggs,2019,kcal/capita/day,10.0
Kiribati,Protein supply quantity (g/capita/day),Eggs,2019,g/capita/day,0.79
Kiribati,Fat supply quantity (g/capita/day),Eggs,2019,g/capita/day,0.74
Kiribati,Import Quantity,Milk - Excluding Butter,2019,1000 tonnes,0.0
Kiribati,Stock Variation,Milk - Excluding Butter,2019,1000 tonnes,0.0
Kiribati,Domestic supply quantity,Milk - Excluding Butter,2019,1000 tonnes,0.0
Kiribati,Feed,Milk - Excluding Butter,2019,1000 tonnes,0.0
Kiribati,Losses,Milk - Excluding Butter,2019,1000 tonnes,0.0
Kiribati,Tourist consumption,Milk - Excluding Butter,2019,1000 tonnes,0.0
